Date,Boro,Vol
2019-03-24,Brooklyn,16962.0
2019-03-24,Queens,35315.0
2019-03-25,Brooklyn,16547.0
2019-03-25,Queens,41427.0
2019-03-26,Brooklyn,17549.0
2019-03-26,Queens,42744.0
2019-03-27,Brooklyn,18343.0
2019-03-27,Queens,43605.0
2019-03-28,Brooklyn,18599.0
2019-03-28,Queens,43167.0
2019-03-29,Brooklyn,19370.0
2019-03-29,Queens,45006.0
2019-03-30,Brooklyn,19725.0
2019-03-30,Queens,40826.0
2019-03-31,Brooklyn,16618.0
2019-03-31,Queens,33743.0
2019-04-01,Brooklyn,80522.0
2019-04-01,Queens,42680.0
2019-04-02,Brooklyn,30801.0
2019-04-02,Queens,19808.0
2019-04-03,Brooklyn,32021.0
2019-04-03,Queens,20239.0
2019-04-04,Brooklyn,30685.0
2019-04-04,Queens,20401.0
2019-04-05,Brooklyn,30427.0
2019-04-05,Queens,19634.0
2019-04-06,Brooklyn,29825.0
2019-04-06,Queens,15905.0
2019-04-07,Bronx,31192.0
2019-04-08,Bronx,35995.0
2019-04-09,Bronx,35129.0
2019-04-10,Bronx,36893.0
2019-04-11,Bronx,35786.0
2019-04-12,Bronx,38930.0
2019-04-13,Queens,22740.0
2019-04-13,Staten Island,23541.0
2019-04-14,Queens,19203.0
2019-04-14,Staten Island,20584.0
2019-04-15,Queens,21882.0
2019-04-15,Staten Island,14277.0
2019-04-16,Brooklyn,30710.0
2019-04-17,Brooklyn,24667.0
2019-04-18,Brooklyn,30029.0
2019-04-19,Brooklyn,3007.0
2019-04-19,Staten Island,20606.0
2019-04-20,Staten Island,21920.0
2019-04-22,Manhattan,12231.0
2019-04-22,Staten Island,2245.0
2019-04-23,Manhattan,13629.0
2019-04-23,Staten Island,3045.0
2019-04-24,Manhattan,14158.0
2019-04-24,Staten Island,3023.0
2019-04-25,Brooklyn,167100.0
2019-04-25,Queens,40272.0
2019-04-26,Brooklyn,177018.0
2019-04-26,Queens,41083.0
2019-04-27,Brooklyn,178147.0
2019-04-27,Queens,39109.0
2019-04-28,Brooklyn,176800.0
2019-04-28,Queens,97750.0
2019-04-29,Brooklyn,160067.0
2019-04-29,Queens,106552.0
2019-04-30,Brooklyn,169056.0
2019-04-30,Queens,104626.0
2019-05-01,Brooklyn,173163.0
2019-05-01,Queens,105411.0
2019-05-02,Brooklyn,167004.0
2019-05-02,Queens,101925.0
2019-05-03,Brooklyn,178046.0
2019-05-03,Queens,101032.0
2019-05-04,Brooklyn,177544.0
2019-05-04,Queens,100197.0
2019-05-05,Brooklyn,177964.0
2019-05-05,Queens,3386.0
2019-05-06,Brooklyn,160474.0
2019-05-06,Queens,4179.0
2019-05-07,Brooklyn,170743.0
2019-05-07,Queens,4287.0
2019-05-08,Brooklyn,173381.0
2019-05-08,Queens,4316.0
2019-05-09,Brooklyn,181150.0
2019-05-09,Queens,4542.0
2019-05-10,Queens,19429.0
2019-05-11,Queens,18896.0
2019-05-12,Queens,19780.0
2019-05-13,Queens,21715.0
2019-05-14,Queens,21625.0
2019-05-15,Queens,22690.0
2019-05-16,Queens,22817.0
2019-05-17,Queens,23806.0
2019-05-18,Queens,24550.0
2019-05-19,Queens,21054.0
2019-05-20,Queens,18757.0
2019-05-21,Queens,8673.0
2019-05-22,Queens,8816.0
2019-05-23,Queens,9494.0
2019-05-24,Queens,10001.0
2019-05-25,Queens,87380.0
2019-05-26,Queens,21434.0
2019-05-27,Queens,19496.0
2019-05-28,Brooklyn,9168.0
2019-05-28,Queens,31866.0
2019-05-29,Brooklyn,11090.0
2019-05-29,Queens,33093.0
2019-05-30,Brooklyn,10859.0
2019-05-30,Queens,32976.0
2019-05-31,Brooklyn,30523.0
2019-06-01,Brooklyn,40001.0
2019-06-02,Brooklyn,13483.0
2019-06-03,Brooklyn,14830.0
2019-06-04,Brooklyn,15145.0
2019-06-05,Brooklyn,17416.0
2019-06-06,Brooklyn,27641.0
2019-06-07,Brooklyn,23017.0
2019-06-08,Brooklyn,21291.0
2019-06-09,Manhattan,33103.0
2019-06-10,Manhattan,7608.0
2019-06-11,Manhattan,6277.0
2019-06-12,Brooklyn,16684.0
2019-06-12,Manhattan,1309.0
2019-06-13,Brooklyn,20910.0
2019-06-14,Brooklyn,23046.0
2019-06-15,Brooklyn,17604.0
2019-06-16,Brooklyn,16221.0
2019-06-17,Brooklyn,19527.0
2019-06-18,Brooklyn,22085.0
2019-06-19,Brooklyn,20084.0
2019-06-20,Brooklyn,19512.0
2019-06-21,Brooklyn,21658.0
2019-06-22,Brooklyn,19110.0
2019-06-23,Brooklyn,16930.0
2019-06-24,Brooklyn,5251.0
2019-06-24,Manhattan,26029.0
2019-06-25,Manhattan,25970.0
2019-06-26,Queens,0.0
2019-06-27,Queens,0.0
2019-06-28,Queens,0.0
2019-06-29,Queens,0.0
2019-06-30,Queens,296782.0
2019-07-11,Brooklyn,15964.0
2019-07-12,Brooklyn,18618.0
2019-07-13,Brooklyn,19793.0
2019-07-14,Brooklyn,19358.0
2019-07-15,Brooklyn,18390.0
2019-07-16,Brooklyn,18372.0
2019-07-17,Brooklyn,25385.0
2019-07-18,Brooklyn,25365.0
2019-07-19,Brooklyn,21256.0
2019-07-20,Brooklyn,14296.0
2019-07-21,Brooklyn,12548.0
2019-07-22,Brooklyn,10097.0
2019-07-22,Queens,6503.0
2019-07-23,Brooklyn,8014.0
2019-07-23,Queens,7785.0
2019-07-24,Brooklyn,1119.0
2019-07-24,Queens,8402.0
2019-07-25,Brooklyn,1073.0
2019-07-25,Queens,8685.0
2019-07-26,Brooklyn,793.0
2019-07-26,Queens,854.0
2019-07-27,Brooklyn,0.0
2019-07-28,Brooklyn,0.0
2019-07-29,Queens,37327.0
2019-07-30,Queens,36927.0
2019-07-31,Queens,35149.0
2019-08-01,Queens,36535.0
2019-08-02,Queens,36461.0
2019-08-03,Queens,32134.0
2019-08-04,Queens,30143.0
2019-08-05,Queens,35147.0
2019-08-06,Brooklyn,6745.0
2019-08-06,Queens,25789.0
2019-08-07,Brooklyn,6313.0
2019-08-07,Queens,24639.0
2019-08-08,Brooklyn,6512.0
2019-08-08,Queens,27026.0
2019-08-09,Brooklyn,7183.0
2019-08-09,Queens,26156.0
2019-08-10,Brooklyn,7172.0
2019-08-10,Queens,23343.0
2019-08-11,Brooklyn,6237.0
2019-08-11,Queens,21708.0
2019-08-12,Brooklyn,6374.0
2019-08-14,Brooklyn,53590.0
2019-08-15,Brooklyn,56161.0
2019-08-16,Brooklyn,55624.0
2019-08-17,Brooklyn,49597.0
2019-08-18,Brooklyn,50774.0
2019-08-19,Brooklyn,54715.0
2019-08-20,Brooklyn,54541.0
2019-08-21,Queens,35101.0
2019-08-22,Queens,36263.0
2019-08-23,Queens,35707.0
2019-08-24,Queens,21936.0
2019-08-25,Queens,14178.0
2019-08-26,Queens,38980.0
2019-08-27,Queens,38719.0
2019-08-28,Queens,39293.0
2019-08-29,Queens,38186.0
2019-08-31,Queens,8127.0
2019-09-02,Queens,10623.0
2019-09-03,Queens,39316.0
2019-09-08,Brooklyn,15242.0
2019-09-09,Brooklyn,20645.0
2019-09-10,Brooklyn,22511.0
2019-09-11,Brooklyn,25410.0
2019-09-12,Brooklyn,26078.0
2019-09-13,Brooklyn,30705.0
2019-09-14,Brooklyn,23426.0
2019-09-15,Brooklyn,20771.0
2019-09-16,Bronx,37319.0
2019-09-16,Queens,9535.0
2019-09-17,Bronx,38954.0
2019-09-17,Queens,10124.0
2019-09-18,Queens,6132.0
2019-09-18,Staten Island,34899.0
2019-09-19,Queens,5778.0
2019-09-19,Staten Island,34842.0
2019-09-20,Queens,6603.0
2019-09-20,Staten Island,37066.0
2019-09-21,Queens,22727.0
2019-09-21,Staten Island,17459.0
2019-09-22,Queens,19446.0
2019-09-22,Staten Island,14590.0
2019-09-23,Queens,25617.0
2019-09-23,Staten Island,22569.0
2019-09-24,Queens,27467.0
2019-09-24,Staten Island,23032.0
2019-09-25,Queens,26981.0
2019-09-25,Staten Island,21191.0
2019-09-26,Queens,27344.0
2019-09-26,Staten Island,21374.0
2019-09-27,Queens,28533.0
2019-09-27,Staten Island,21641.0
2019-09-28,Queens,3698.0
2019-09-28,Staten Island,39422.0
2019-09-29,Queens,3233.0
2019-09-29,Staten Island,31284.0
2019-09-30,Queens,24129.0
2019-09-30,Staten Island,21997.0
2019-10-01,Queens,37078.0
2019-10-01,Staten Island,24242.0
2019-10-02,Queens,37139.0
2019-10-02,Staten Island,24880.0
2019-10-03,Queens,34892.0
2019-10-03,Staten Island,22125.0
2019-10-04,Queens,37027.0
2019-10-04,Staten Island,23702.0
2019-10-05,Queens,21288.0
2019-10-05,Staten Island,20526.0
2019-10-06,Queens,17698.0
2019-10-06,Staten Island,15721.0
2019-10-07,Brooklyn,6238.0
2019-10-07,Manhattan,8542.0
2019-10-07,Queens,23720.0
2019-10-08,Brooklyn,6544.0
2019-10-08,Manhattan,8562.0
2019-10-08,Queens,24501.0
2019-10-09,Brooklyn,5837.0
2019-10-09,Manhattan,8229.0
2019-10-09,Queens,18256.0
2019-10-10,Brooklyn,6858.0
2019-10-10,Manhattan,8559.0
2019-10-10,Queens,21176.0
2019-10-11,Brooklyn,6902.0
2019-10-11,Manhattan,8707.0
2019-10-11,Queens,24375.0
2019-10-12,Queens,28588.0
2019-10-13,Queens,23640.0
2019-10-14,Queens,27783.0
2019-10-14,Staten Island,1837.0
2019-10-15,Queens,27993.0
2019-10-15,Staten Island,1738.0
2019-10-16,Queens,29236.0
2019-10-16,Staten Island,2110.0
2019-10-17,Queens,30656.0
2019-10-17,Staten Island,2153.0
2019-10-18,Queens,30447.0
2019-10-18,Staten Island,2150.0
2019-10-19,Queens,19490.0
2019-10-19,Staten Island,1342.0
2019-10-20,Brooklyn,2186.0
2019-10-20,Queens,3178.0
2019-10-20,Staten Island,1091.0
2019-10-21,Brooklyn,3214.0
2019-10-21,Manhattan,14539.0
2019-10-22,Brooklyn,3719.0
2019-10-22,Manhattan,15186.0
2019-10-23,Brooklyn,3831.0
2019-10-23,Manhattan,16453.0
2019-10-24,Brooklyn,4604.0
2019-10-24,Manhattan,17566.0
2019-10-25,Brooklyn,4995.0
2019-10-25,Manhattan,16067.0
2019-10-26,Brooklyn,3517.0
2019-10-26,Manhattan,16301.0
2019-10-27,Brooklyn,11077.0
2019-10-27,Manhattan,12371.0
2019-10-28,Brooklyn,166722.0
2019-10-29,Brooklyn,171147.0
2019-10-30,Brooklyn,166747.0
2019-10-30,Manhattan,2413.0
2019-10-31,Brooklyn,154032.0
2019-10-31,Manhattan,49255.0
2019-11-01,Brooklyn,143675.0
2019-11-01,Manhattan,55663.0
2019-11-02,Brooklyn,77348.0
2019-11-02,Queens,19000.0
2019-11-03,Brooklyn,5885.0
2019-11-03,Queens,24586.0
2019-11-04,Brooklyn,5688.0
2019-11-04,Queens,26029.0
2019-11-05,Brooklyn,5833.0
2019-11-05,Queens,26579.0
2019-11-06,Brooklyn,5996.0
2019-11-06,Queens,26582.0
2019-11-07,Brooklyn,6053.0
2019-11-07,Queens,26675.0
2019-11-08,Brooklyn,5475.0
2019-11-08,Queens,28259.0
2019-11-09,Brooklyn,6019.0
2019-11-09,Queens,26897.0
2019-11-10,Brooklyn,5391.0
2019-11-10,Queens,23149.0
2019-11-11,Brooklyn,5171.0
2019-11-11,Queens,15222.0
2019-11-12,Brooklyn,5976.0
2019-11-12,Queens,16478.0
2019-11-13,Brooklyn,6143.0
2019-11-13,Queens,16875.0
2019-11-14,Brooklyn,6526.0
2019-11-14,Queens,17155.0
2019-11-15,Brooklyn,6952.0
2019-11-15,Queens,17285.0
2019-11-16,Brooklyn,6337.0
2019-11-16,Queens,14492.0
2019-11-17,Brooklyn,5680.0
2019-11-17,Queens,12146.0
2019-11-18,Manhattan,7208.0
2019-11-18,Queens,20340.0
2019-11-19,Manhattan,8214.0
2019-11-19,Queens,20329.0
2019-11-20,Manhattan,6847.0
2019-11-20,Queens,21534.0
2019-11-21,Manhattan,7332.0
2019-11-21,Queens,20771.0
2019-11-22,Manhattan,7848.0
2019-11-22,Queens,20786.0
2019-11-23,Manhattan,7013.0
2019-11-23,Queens,20775.0
2019-11-24,Brooklyn,4102.0
2019-11-24,Manhattan,5976.0
2019-11-24,Queens,10857.0
2019-11-25,Queens,30473.0
2019-11-26,Queens,25281.0
2019-11-27,Queens,24031.0
2019-11-28,Queens,16645.0
2019-11-29,Queens,25565.0
2019-11-30,Queens,22060.0
2019-12-01,Brooklyn,611.0
2019-12-01,Manhattan,13792.0
2019-12-02,Bronx,204.0
2019-12-02,Brooklyn,1005.0
2019-12-02,Manhattan,24737.0
2019-12-03,Bronx,268.0
2019-12-03,Brooklyn,1079.0
2019-12-03,Manhattan,23783.0
2019-12-04,Bronx,372.0
2019-12-04,Brooklyn,839.0
2019-12-04,Manhattan,24441.0
2019-12-05,Bronx,346.0
2019-12-05,Brooklyn,861.0
2019-12-05,Manhattan,26150.0
2019-12-06,Bronx,282.0
2019-12-06,Brooklyn,1037.0
2019-12-06,Manhattan,30847.0
2019-12-07,Bronx,139.0
2019-12-07,Brooklyn,1012.0
2019-12-07,Manhattan,23160.0
2019-12-08,Bronx,33.0
2019-12-08,Manhattan,5423.0
2019-12-09,Bronx,240.0
2019-12-09,Manhattan,5501.0
2019-12-10,Bronx,253.0
2019-12-10,Manhattan,6949.0
2019-12-11,Manhattan,22413.0
2019-12-12,Manhattan,21673.0
2019-12-13,Manhattan,22726.0
2019-12-14,Manhattan,27745.0
2019-12-20,Manhattan,33362.0
2019-12-21,Manhattan,30320.0
2020-01-20,Queens,966.0
2020-01-21,Queens,1076.0
2020-01-22,Queens,1095.0
2020-01-23,Queens,1099.0
2020-01-24,Queens,1172.0
2020-01-25,Queens,921.0
2020-01-25,Staten Island,25574.0
2020-01-26,Queens,756.0
2020-01-26,Staten Island,22576.0
2020-01-27,Staten Island,47996.0
2020-01-28,Staten Island,54454.0
2020-01-29,Staten Island,56100.0
2020-01-30,Staten Island,52544.0
2020-01-31,Staten Island,53832.0
2020-02-03,Manhattan,9047.0
2020-02-04,Manhattan,9313.0
2020-02-05,Manhattan,9241.0
2020-02-06,Manhattan,9277.0
2020-02-07,Manhattan,11176.0
2020-02-08,Manhattan,8600.0
2020-02-09,Manhattan,7337.0
2020-02-17,Brooklyn,4224.0
2020-02-18,Brooklyn,4058.0
2020-02-19,Brooklyn,4111.0
2020-02-20,Brooklyn,4004.0
2020-02-21,Brooklyn,3621.0
2020-02-22,Brooklyn,2740.0
2020-02-23,Brooklyn,3146.0
2020-02-24,Queens,66686.0
2020-02-25,Queens,66069.0
2020-02-26,Queens,66137.0
2020-02-27,Queens,68815.0
2020-02-28,Queens,74504.0
2020-02-29,Queens,66272.0
2020-03-01,Queens,54216.0
2020-03-03,Bronx,1430.0
2020-03-04,Bronx,1537.0
2020-03-05,Bronx,1534.0
2020-03-06,Bronx,1726.0
2020-03-07,Bronx,1805.0
2020-03-08,Bronx,1447.0
2020-03-09,Bronx,2434.0
2020-08-17,Brooklyn,31068.0
2020-08-17,Staten Island,29502.0
2020-08-18,Brooklyn,32116.0
2020-08-18,Staten Island,31375.0
2020-08-19,Brooklyn,32135.0
2020-08-19,Staten Island,30040.0
2020-08-20,Brooklyn,33491.0
2020-08-20,Staten Island,32456.0
2020-08-21,Brooklyn,34529.0
2020-08-21,Staten Island,32260.0
2020-08-22,Brooklyn,6241.0
2020-08-22,Queens,6583.0
2020-08-23,Brooklyn,5235.0
2020-08-23,Queens,4048.0
2020-08-24,Brooklyn,6571.0
2020-08-24,Queens,12158.0
2020-08-25,Brooklyn,3200.0
2020-08-25,Queens,59512.0
2020-08-26,Brooklyn,3246.0
2020-08-26,Queens,61155.0
2020-08-27,Brooklyn,3310.0
2020-08-27,Queens,61178.0
2020-08-28,Brooklyn,3551.0
2020-08-28,Queens,63709.0
2020-08-29,Brooklyn,2851.0
2020-08-29,Queens,50853.0
2020-08-30,Brooklyn,2694.0
2020-08-30,Queens,51458.0
2020-08-31,Brooklyn,3203.0
2020-08-31,Queens,61329.0
2020-09-01,Brooklyn,3285.0
2020-09-01,Queens,58672.0
2020-09-02,Brooklyn,3336.0
2020-09-02,Queens,63473.0
2020-09-03,Brooklyn,3355.0
2020-09-03,Queens,60723.0
2020-09-04,Brooklyn,3666.0
2020-09-04,Queens,63679.0
2020-09-05,Brooklyn,27747.0
2020-09-05,Queens,87319.0
2020-09-06,Brooklyn,20088.0
2020-09-06,Queens,82691.0
2020-09-07,Queens,14469.0
2020-09-08,Queens,18747.0
2020-09-09,Queens,18673.0
2020-09-10,Queens,18496.0
2020-09-11,Queens,19054.0
2020-09-12,Brooklyn,40536.0
2020-09-13,Brooklyn,34647.0
2020-09-14,Brooklyn,41134.0
2020-09-15,Brooklyn,40733.0
2020-09-16,Brooklyn,41698.0
2020-09-17,Brooklyn,42072.0
2020-09-18,Brooklyn,42777.0
2020-09-24,Brooklyn,3767.0
2020-09-24,Manhattan,122991.0
2020-10-03,Bronx,36893.0
2020-10-03,Staten Island,15008.0
2020-10-04,Bronx,29019.0
2020-10-04,Staten Island,12677.0
2020-10-05,Bronx,31986.0
2020-10-05,Staten Island,15667.0
2020-10-06,Bronx,33584.0
2020-10-06,Staten Island,15808.0
2020-10-07,Bronx,33952.0
2020-10-07,Staten Island,16029.0
2020-10-08,Bronx,34668.0
2020-10-08,Staten Island,16359.0
2020-10-09,Bronx,36718.0
2020-10-09,Staten Island,16688.0
2020-10-10,Bronx,3253.0
2020-10-10,Brooklyn,13155.0
2020-10-10,Staten Island,3554.0
2020-10-11,Bronx,2716.0
2020-10-11,Brooklyn,11362.0
2020-10-11,Staten Island,3103.0
2020-10-12,Bronx,2735.0
2020-10-12,Brooklyn,12698.0
2020-10-12,Staten Island,4224.0
2020-10-13,Bronx,3369.0
2020-10-13,Brooklyn,15311.0
2020-10-13,Staten Island,4292.0
2020-10-14,Bronx,3464.0
2020-10-14,Brooklyn,15389.0
2020-10-14,Staten Island,4379.0
2020-10-15,Bronx,3742.0
2020-10-15,Brooklyn,15216.0
2020-10-15,Staten Island,4334.0
2020-10-16,Bronx,3503.0
2020-10-16,Brooklyn,15898.0
2020-10-16,Staten Island,4449.0
2020-10-17,Bronx,3570.0
2020-10-17,Brooklyn,13651.0
2020-10-17,Staten Island,3498.0
2020-10-18,Bronx,2550.0
2020-10-18,Brooklyn,11709.0
2020-10-18,Staten Island,2975.0
2020-10-19,Bronx,4381.0
2020-10-19,Manhattan,47585.0
2020-10-20,Bronx,4194.0
2020-10-20,Manhattan,50628.0
2020-10-21,Bronx,4843.0
2020-10-21,Manhattan,49685.0
2020-10-22,Bronx,5107.0
2020-10-22,Manhattan,44705.0
2020-10-23,Bronx,4866.0
2020-10-23,Manhattan,49174.0
2020-10-24,Bronx,3593.0
2020-10-24,Manhattan,46040.0
2020-10-25,Bronx,2550.0
2020-10-25,Manhattan,38892.0
2020-10-26,Manhattan,56860.0
2020-10-27,Manhattan,74815.0
2020-10-28,Manhattan,75033.0
2020-10-29,Manhattan,73728.0
2020-10-30,Manhattan,52436.0
2020-10-31,Manhattan,50823.0
2020-11-01,Manhattan,44888.0
2020-11-04,Manhattan,90861.0
2020-11-05,Manhattan,54929.0
2020-11-07,Manhattan,30032.0
2020-11-08,Manhattan,27139.0
2020-11-09,Manhattan,32190.0
2020-11-10,Manhattan,30434.0
2020-11-11,Manhattan,30508.0
2020-11-12,Manhattan,32058.0
2020-11-13,Manhattan,12855.0
2020-11-13,Queens,4273.0
2020-11-14,Manhattan,2523.0
2020-11-14,Staten Island,11377.0
2020-11-15,Manhattan,2296.0
2020-11-15,Staten Island,9277.0
2020-11-16,Manhattan,2352.0
2020-11-16,Staten Island,12232.0
2020-11-17,Manhattan,2185.0
2020-11-17,Staten Island,12575.0
2020-11-18,Manhattan,2351.0
2020-11-18,Staten Island,12511.0
2020-11-19,Manhattan,1318.0
2020-11-19,Staten Island,12386.0
2020-11-20,Manhattan,1271.0
2020-11-20,Staten Island,13684.0
2020-11-21,Manhattan,2665.0
2020-11-21,Staten Island,11830.0
2020-11-22,Manhattan,2343.0
2020-11-22,Staten Island,9265.0
2020-12-05,Manhattan,5402.0
2020-12-06,Manhattan,4974.0
2020-12-07,Manhattan,6163.0
2020-12-08,Manhattan,6593.0
2020-12-09,Manhattan,8426.0
2020-12-10,Manhattan,8536.0
2020-12-11,Manhattan,6647.0
2020-12-12,Manhattan,5496.0
2020-12-13,Manhattan,4455.0
2021-01-04,Brooklyn,27839.0
2021-01-04,Queens,2228.0
2021-01-05,Brooklyn,29018.0
2021-01-05,Queens,2552.0
2021-01-06,Brooklyn,28514.0
2021-01-06,Queens,2511.0
2021-01-07,Brooklyn,28978.0
2021-01-07,Queens,2510.0
2021-01-08,Brooklyn,30688.0
2021-01-08,Queens,205.0
2021-01-09,Brooklyn,24985.0
2021-01-09,Queens,9248.0
2021-01-10,Brooklyn,22973.0
2021-01-10,Queens,8845.0
2021-01-11,Queens,30554.0
2021-01-12,Queens,32031.0
2021-01-13,Queens,31454.0
2021-01-14,Queens,33598.0
2021-01-15,Queens,34172.0
2021-01-16,Brooklyn,6446.0
2021-02-25,Manhattan,26588.0
2021-02-26,Manhattan,25464.0
2021-02-27,Manhattan,17499.0
2021-02-28,Manhattan,17254.0
2021-03-01,Manhattan,19752.0
2021-03-02,Manhattan,18500.0
2021-03-03,Manhattan,19207.0
2021-03-04,Bronx,590.0
2021-03-04,Brooklyn,28464.0
2021-03-04,Queens,11193.0
2021-03-05,Brooklyn,32891.0
2021-03-05,Queens,13920.0
2021-03-06,Brooklyn,29443.0
2021-03-06,Queens,14054.0
2021-03-07,Brooklyn,26448.0
2021-03-07,Queens,12339.0
2021-03-08,Brooklyn,30857.0
2021-03-08,Queens,13165.0
2021-03-09,Brooklyn,34191.0
2021-03-09,Queens,13194.0
2021-03-10,Brooklyn,34262.0
2021-03-10,Queens,13496.0
2021-03-11,Brooklyn,35363.0
2021-03-11,Queens,13200.0
2021-03-12,Brooklyn,35959.0
2021-03-12,Queens,14493.0
2021-03-13,Brooklyn,30614.0
2021-03-13,Queens,14725.0
2021-03-14,Brooklyn,26888.0
2021-03-14,Queens,12271.0
2021-03-15,Brooklyn,31867.0
2021-03-15,Queens,13634.0
2021-03-16,Brooklyn,33135.0
2021-03-16,Queens,13364.0
2021-03-17,Brooklyn,33587.0
2021-03-17,Queens,14045.0
2021-03-18,Brooklyn,31424.0
2021-03-18,Queens,13624.0
2021-03-19,Brooklyn,33776.0
2021-03-19,Queens,14870.0
2021-03-20,Brooklyn,31210.0
2021-03-20,Queens,14620.0
2021-03-21,Brooklyn,28486.0
2021-03-21,Queens,12169.0
2021-03-22,Brooklyn,5115.0
2021-03-22,Manhattan,9637.0
2021-03-22,Queens,2102.0
2021-03-22,Staten Island,46049.0
2021-03-23,Manhattan,11375.0
2021-03-23,Staten Island,49711.0
2021-03-24,Manhattan,8634.0
2021-03-24,Staten Island,47423.0
2021-03-25,Manhattan,10497.0
2021-03-25,Staten Island,50533.0
2021-03-26,Manhattan,10822.0
2021-03-26,Staten Island,51396.0
2021-03-27,Manhattan,9237.0
2021-03-27,Staten Island,47415.0
2021-03-28,Manhattan,6725.0
2021-03-28,Staten Island,33571.0
2021-03-29,Manhattan,3369.0
2021-03-29,Staten Island,3714.0
2021-03-30,Manhattan,2240.0
2021-03-31,Manhattan,2093.0
2021-04-01,Manhattan,2385.0
2021-04-02,Manhattan,2331.0
2021-04-03,Bronx,6845.0
2021-04-03,Manhattan,183.0
2021-04-03,Queens,10801.0
2021-04-04,Bronx,5638.0
2021-04-04,Queens,8656.0
2021-04-05,Bronx,6767.0
2021-04-05,Queens,13190.0
2021-04-06,Bronx,6858.0
2021-04-06,Queens,14529.0
2021-04-07,Bronx,6855.0
2021-04-07,Queens,10204.0
2021-04-08,Bronx,7000.0
2021-04-08,Queens,14908.0
2021-04-09,Bronx,7341.0
2021-04-09,Queens,14487.0
2021-04-10,Bronx,6981.0
2021-04-10,Queens,11113.0
2021-04-11,Bronx,5225.0
2021-04-11,Queens,11364.0
2021-04-12,Bronx,6273.0
2021-04-12,Queens,13390.0
2021-04-13,Bronx,7111.0
2021-04-13,Queens,11743.0
2021-04-14,Bronx,6993.0
2021-04-14,Queens,14357.0
2021-04-15,Bronx,6298.0
2021-04-15,Queens,14084.0
2021-04-16,Bronx,7087.0
2021-04-16,Queens,14288.0
2021-04-17,Bronx,414.0
2021-04-17,Queens,40843.0
2021-04-18,Queens,34184.0
2021-04-19,Queens,46911.0
2021-04-20,Queens,50402.0
2021-04-21,Queens,43868.0
2021-04-22,Queens,48829.0
2021-04-23,Queens,54255.0
2021-04-24,Queens,45720.0
2021-04-25,Queens,21758.0
2021-04-26,Queens,44464.0
2021-04-27,Queens,49019.0
2021-04-28,Queens,50703.0
2021-04-29,Queens,47431.0
2021-04-30,Queens,34100.0
2021-05-01,Queens,34913.0
2021-05-02,Queens,29240.0
2021-05-03,Brooklyn,18783.0
2021-05-03,Queens,10910.0
2021-05-04,Brooklyn,21929.0
2021-05-04,Queens,6995.0
2021-05-05,Brooklyn,21346.0
2021-05-05,Queens,6927.0
2021-05-06,Brooklyn,23051.0
2021-05-06,Queens,7312.0
2021-05-07,Brooklyn,23609.0
2021-05-07,Queens,7398.0
2021-05-08,Brooklyn,19612.0
2021-05-08,Queens,7191.0
2021-05-09,Brooklyn,16272.0
2021-05-09,Queens,6513.0
2021-05-10,Brooklyn,20839.0
2021-05-10,Queens,6704.0
2021-05-11,Brooklyn,21543.0
2021-05-11,Queens,6986.0
2021-05-12,Brooklyn,22117.0
2021-05-12,Queens,7162.0
2021-05-13,Brooklyn,21451.0
2021-05-13,Queens,7145.0
2021-05-14,Brooklyn,15618.0
2021-05-14,Queens,35017.0
2021-05-15,Brooklyn,10314.0
2021-05-15,Queens,34060.0
2021-05-16,Brooklyn,8140.0
2021-05-16,Queens,29114.0
2021-05-17,Brooklyn,1315.0
2021-05-17,Queens,50954.0
2021-05-18,Queens,54367.0
2021-05-19,Queens,58340.0
2021-05-20,Queens,55985.0
2021-05-21,Queens,57894.0
2021-05-22,Queens,52891.0
2021-05-23,Queens,55677.0
2021-05-24,Queens,52050.0
2021-05-25,Brooklyn,36329.0
2021-05-25,Queens,249143.0
2021-05-26,Brooklyn,40158.0
2021-05-26,Queens,250085.0
2021-05-27,Brooklyn,39503.0
2021-05-27,Queens,243910.0
2021-05-28,Queens,48505.0
2021-05-29,Brooklyn,331.0
2021-05-29,Queens,1789.0
2021-06-01,Bronx,19500.0
2021-06-02,Bronx,13233.0
2021-06-02,Queens,6825.0
2021-06-03,Bronx,10640.0
2021-06-03,Queens,7865.0
2021-06-04,Bronx,8896.0
2021-06-04,Brooklyn,3833.0
2021-06-04,Queens,8577.0
2021-06-05,Bronx,17254.0
2021-06-05,Brooklyn,4867.0
2021-06-05,Queens,10280.0
2021-06-06,Bronx,21697.0
2021-06-06,Brooklyn,4206.0
2021-06-06,Queens,6942.0
2021-06-07,Bronx,23789.0
2021-06-07,Queens,29492.0
2021-06-08,Brooklyn,17570.0
2021-06-08,Queens,216789.0
2021-06-09,Manhattan,24716.0
2021-06-10,Manhattan,24537.0
2021-06-11,Manhattan,25849.0
2021-06-12,Manhattan,22925.0
2021-06-13,Manhattan,23801.0
2021-06-14,Manhattan,25953.0
2021-06-15,Manhattan,24105.0
2021-06-16,Brooklyn,6162.0
2021-06-16,Queens,69093.0
2021-06-17,Brooklyn,6240.0
2021-06-17,Queens,69241.0
2021-06-18,Brooklyn,5932.0
2021-06-18,Queens,70892.0
2021-06-19,Brooklyn,36912.0
2021-06-19,Queens,68221.0
2021-06-20,Brooklyn,41061.0
2021-06-20,Queens,62226.0
